955,FLORAM - DEPUC,DEPUC FLORAM,N,,,,76414,,,SC,BRUNAGOMESDEBARROS@GMAIL.COM,,,Bruna Aparecida Gomes de Barros,Departamento de Unidades de Conservação,A,,,,,f,t,t,t,t,f,706,t,f,,f,f,f,t,131538,,,,,PMF::SMMADU::FAC - FLORAM::FLORAM - DEPUC - DEPUC FLORAM
956,Academia De Polícia Civil,ACADEPOL,N,Rodovia Tertuliano Brito Xavier 209,,Canasvieiras,76414,48-36658078         ,88054601,SC,ouvidoriaacadepol@pc.sc.gov.br,,,Ana Paula Limaco Pacheco,Ouvidora,A,,,,,f,t,t,t,t,f,80,t,f,,f,f,f,t,496765,,,,,SC::OGE::PC::Academia De Polícia Civil - ACADEPOL
957,Diretoria de Polícia do Litoral,DPOL,N,Rua Etelvina de Brito 130,,Centro,76970,47-33986219         ,88303070,SC,,,,,,A,,,,,f,t,t,t,t,f,80,t,f,,f,f,f,t,496765,,,,,SC::OGE::PC::Diretoria de Polícia do Litoral - DPOL
958,Diretoria de polícia do Interior,DPOI,N,Avenida Leoberto Leal 186,,Centro,76201,49-32414427         ,89520000,SC,,,,,,A,,,,,f,t,t,t,t,f,80,t,f,,f,f,f,t,496765,,,,,SC::OGE::PC::Diretoria de polícia do Interior - DPOI
959,Diretoria de Polícia de Fronteira,DIFRON,N,Rua Uruguai 39-D,,Centro,76066,49-20499976         ,89802500,SC,,,,Claudia Cristini Roso Posso,Ouvidora,A,,,,,f,t,t,t,t,f,80,t,f,,f,f,f,t,496765,,,,,SC::OGE::PC::Diretoria de Polícia de Fronteira - DIFRON
960,IPUF - CTA,CTA,N,,,,76414,,,SC,semaforos.ipuf@gmail.com,Leandro Marques,,Leandro Marques,,A,,,,,f,t,t,t,t,f,193,t,f,,f,f,f,t,178170,,,,,PMF::SMSGT::IPUF - CTA - CTA
961,11º Batalhão de Bombeiros Militares,11ªBBM,N,Rua Nereu Ramos n. 535,,Centro,76686,49-85016105         ,89610000,SC,11_satch@cbm.sc.gov.br,,,Guilherme Mueller Cesário Pereira,Ouvidora,A,,,,,t,t,t,t,t,t,1089,t,f,,f,f,f,t,494579,,,,,SC::OGE::CBM/SC::Sec.Ouv.CBMSC::11º Batalhão de Bombeiros Militares - 11ªBBM
962,Departamento de Manutenção e Transporte,DPMT,N,,,,76414,,,SC,,,Gerente,,,A,,,,11,f,t,t,t,t,f,201,t,f,,f,f,f,t,287730,,,,,PMF::COMCAP::Departamento de Manutenção e Transporte - DPMT
963,Grupamento de Polícia de Choque,GPCHOQUE,N,Rua Lauro linhares 208,,Trindade,76414,48-32227259         ,88036000,SC,bpchoqueouvidoria@pm.sc.gov.br,,Ouvidor,Mauricio Silveira,Ouvidor,A,,,,,f,t,t,t,t,f,684,t,f,,f,f,f,t,224214,,,,,SC::OGE::CONIN-PM::CAEPM::Grupamento de Polícia de Choque - GPCHOQUE
964,CODAM de Jaraguá do Sul,CODAM de Jaraguá do Sul,N,Endereço: Rua Thufie Mahsud, 155,,Centro,77097,3276.9257           ,89251080,SC,graci_bio@fatma.sc.gov.br,Gracieli M. Ricardo de Lara,Ouvidor,Gracieli M. Ricardo de Lara,Ouvidor,A,,,,,f,t,t,t,t,t,75,t,f,,f,f,f,t,397424,,,,,SC::OGE::IMA::CODAM de Jaraguá do Sul - CODAM de Jaraguá do Sul
965,IPUF - DSV,DSV,N,,,,76414,,,SC,,Leandro Marques,,Leandro Marques,,A,,,,,f,t,t,t,t,f,193,t,f,,f,f,f,t,178242,,,,,PMF::SMSGT::IPUF - DSV - DSV
966,Assessoria Jurídica Comcap,ASJU,N,,,,76414,32716813            ,,SC,comcapasju@hotmail.com,Vanderlei Santiago,Assessor Jurídico,Vanderlei Santiago,Assessor Jurídico,A,,,,11,f,t,t,t,t,f,201,t,f,,f,f,f,t,277616,,,,,PMF::COMCAP::Assessoria Jurídica Comcap - ASJU
967,CODAM de Concórdia,CODAM de Concórdia,N,Travessa Irmã Leopoldina, 136,,Centro,76112,49-34826102         ,89700000,SC,vilmarice_silva@fatma.sc.gov.br,Vilmarice Soligo da Silva,,Valmarice Soligo da Silva,Ouvidora,A,,,,,f,t,t,t,t,t,75,t,f,,f,f,f,t,397424,,,,,SC::OGE::IMA::CODAM de Concórdia - CODAM de Concórdia
968,Secretaria Municipal da Fazenda,SMF,N,,,,76414,3251-6844           ,,SC,,Flávia Elizabete Rosa,Gerente de Controle Interno e Ouvidoria,Flávia Elizabete Rosa,Gerente de Controle Interno e Ouvidoria,A,,,,,f,t,t,t,t,f,174,f,f,,f,f,f,t,188475,,,,,PMF::Secretaria Municipal da Fazenda - SMF
969,TESTE CIASC,TESTECIASC,N,,,,76414,,,SC,eduardotc@ciasc.gov.br,Eduardo Chatagnier,,Eduardo T B Chatagnier,,I,,,,9,t,t,t,t,t,f,2,t,f,,f,t,f,t,330342,1,1,1,,SC::OGE::TESTE CIASC - TESTECIASC
970,TESTE CIASC 2,TESTECIASC2,N,,,,76414,,,SC,rafaelff@ciasc.gov.br,Rafael Ferreira,,Rafael F Ferreira,,I,,,,,t,t,t,t,t,f,969,t,f,,f,t,f,t,330342,0,1,1,,SC::OGE::TESTECIASC::TESTE CIASC 2 - TESTECIASC2
971,DIOPE,DIOPE,N,,,,76414,,,SC,,Leandro Marques,,Leandro Marques,,A,,,,,f,t,t,t,t,t,193,t,f,,f,f,f,t,178056,,,,,PMF::SMSGT::DIOPE - DIOPE
972,Gerência de Fiscalização  de Jogos e Diversões,GEFIJ,N,Rua Felipe Schmidt, 755,Edifício Embaixador,Centro,76414,48 36656407         ,88010001,SC,kremer@pc.sc.gov.br,Del. Michele Alves Correa,,Gustavo Kremer,Ouvidor,A,,,,,f,t,t,t,t,f,80,t,f,,f,f,f,t,496765,,,,,SC::OGE::PC::Gerência de Fiscalização  de Jogos e Diversões - GEFIJ
973,Endemias,Endemias,N,,,,76414,33389004            ,,SC,,Carlos Gonçalves Gil,Coordenador de Combate a Dengue,Carlos Gonçalves Gil,Coordenador de Combate a Dengue,A,,,,,f,t,t,t,t,f,250,t,f,,f,f,f,t,201500,,,,,PMF::VISA::Endemias - Endemias
974,Vigilância Ambiental,Vigilância Ambiental,N,,,,76414,,,SC,,Paulo Dias Castellani,Fiscal de Vigilância em Saúde,Paulo Dias Castellani,Fiscal de Vigilância em Saúde,A,,,,,f,t,t,t,t,f,250,t,f,,f,f,f,t,202849,,,,,PMF::VISA::Vigilância Ambiental - Vigilância Ambiental
975,Vigilância Sanitária,Vigilância Sanitária,N,,,,76414,,,SC,,Luiza Moritz Age,Fiscal de Vigilância em Saúde,Luiza Moritz Age,Fiscal de Vigilância em Saúde,A,,,,,f,t,t,t,t,f,250,t,f,,f,f,f,t,202849,,,,,PMF::VISA::Vigilância Sanitária - Vigilância Sanitária
976,Departamento de Zoonoses,Departamento de Zoonoses,N,,,,76414,,,SC,,Priscilla Valler dos Santos,Diretora CCZ,Antônio Carlos Côrrea Junior,Ouvidoria Setorial,A,,,,,f,t,t,t,t,f,250,t,f,,f,f,f,t,202849,,,,,PMF::VISA::Departamento de Zoonoses - Departamento de Zoonoses
977,Coordenadoria de Delegacias de Proteção à Criança, Adolescente, Mulher e Idoso,DPCAMI,N,Rua Felipe Schmidt, 755,Edifício Embaixador,Centro,76414,48-36642365         ,88010001,SC,cdpcamis@gmail.com,Del. Patrícia Maria Zimmermann D,Delegada,Patrícia Maria Zimmermann D,Delegada,A,,,,,f,t,t,t,t,f,80,t,f,,f,f,f,t,496765,,,,,SC::OGE::PC::Coordenadoria de Delegacias de Proteção à Criança, Adolescente, Mulher e Idoso - DPCAMI
978,14º Batalhão de Bombeiros Militares,14º BBM,N,Av. Brasil,nº 2685,Castelo Branco,79332,49-33721118         ,89820000,SC,14ouvidoria@cbm.SC.GOV.BR,Rangel Kehl,Ouvidor,Rangel Kehl,Ouvidor,A,,2016-03-09 00:00:00,2016-03-09 00:00:00,,f,t,t,t,t,f,1089,t,f,,f,f,f,t,494579,,,,,SC::OGE::CBM/SC::Sec.Ouv.CBMSC::14º Batalhão de Bombeiros Militares - 14º BBM
979,Departamento de Administração Socioeducativa,DEASE,N,Rua Vitor Meirelles,nº 53,Centro,76414,48-21072900         ,88010440,SC,gabinete@dease.sjc.sc.gov.br,Francielly dos Santos Gomes,Ouvidora,Francielly dos Santos Gomes,Ouvidora,A,,2016-03-15 00:00:00,,,f,t,t,t,t,f,43,t,f,,f,f,f,t,229115,,,,,SC::OGE::SAP::Departamento de Administração Socioeducativa - DEASE
980,Pró Cidadão,Pró Cidadão,N,,,,76414,,,SC,,,,,,A,,2016-03-31 00:00:00,,,f,t,t,t,t,f,968,t,f,,f,f,f,t,231468,,,,,PMF::SMF::Pró Cidadão - Pró Cidadão
981,Agência de Regulamentação de Serviços Públicos de SC,ARESC,N,Rua Anita Garibaldi, 79 - 11º andar,,Centro,76414,,88010500,SC,,,,,,A,,,,20,t,t,t,t,t,t,2,t,f,,f,f,f,t,614964,30,30,1,,SC::OGE::Agência de Regulamentação de Serviços Públicos de SC - ARESC
982,Departamento de Limpeza Balneários,DPLB,N,,,,76414,,,SC,,,,,,A,,2016-07-01 00:00:00,,,t,t,t,t,t,f,174,t,f,,f,f,f,t,249555,,,,,PMF::Departamento de Limpeza Balneários - DPLB
983,Departamento de Limpeza Balneários,DPLB,N,,,,76414,,,SC,,,,,,I,,2016-07-01 00:00:00,,11,f,t,t,t,t,f,201,t,f,,f,t,f,t,294716,,,,,PMF::COMCAP::Departamento de Limpeza Balneários - DPLB
984,Departamento de Limpeza Sede,DPLS,N,,,,76414,,,SC,,Adriano Marques,Gerente,,,I,,2016-07-01 00:00:00,,11,f,t,t,t,t,f,201,t,f,,f,t,f,t,294716,,,,,PMF::COMCAP::Departamento de Limpeza Sede - DPLS
985,Departamento de Planejamento Gestão e Projetos,DPPP,N,,,,76414,,,SC,,,,Karina,,A,,2017-06-08 00:00:00,,11,f,t,t,t,t,f,201,t,f,,f,f,f,t,294716,,,,,PMF::COMCAP::Departamento de Planejamento Gestão e Projetos - DPPP
986,Casa Militar,CM,N,Rod. SC 401,Nº 4600 Km 5,Saco Grande II,76414,,8832000 ,SC,,,,,,I,,2016-09-05 00:00:00,,,f,t,t,t,t,f,2,t,f,,f,t,f,t,399007,,,,,SC::OGE::Casa Militar - CM
987,Gerente Divisão de Sustentabilidade Ambiental e Serviços,DVSAS,N,,,,76414,32614808            ,,SC,,Daiana Andréia Bastezini,Gerente,,,A,Companhia de Melhoramentos da Capital,2017-01-26 00:00:00,,,f,t,t,t,t,f,174,t,f,,f,f,f,t,277616,,,,,PMF::Gerente Divisão de Sustentabilidade Ambiental e Serviços - DVSAS
988,Divisão de Gestão Ambiental,DVGEA,N,,,,76414,,,SC,,,,Daiana Andréia Bastezini,Gerente de Divisão,A,,,,11,f,t,t,t,t,f,201,t,f,,f,f,f,t,294716,,,,,PMF::COMCAP::Divisão de Gestão Ambiental - DVGEA
989,Divisão de Capina de Balneário,DVCBA,N,,,,76414,,,SC,,,,,,A,Companhia de Melhoramentos da Capital,2017-03-02 00:00:00,,11,f,t,t,t,t,t,174,t,f,,f,f,f,t,281689,,,,,PMF::Divisão de Capina de Balneário - DVCBA
990,Divisão de Varrição de Balneário,DVVBA,N,,,,76414,,,SC,jalmir@comcap.org.br,Jalmir Pascoal Nunes,Gerente,Noely A. Alves,Ouvidora,A,Companhia Melhoramentos da Capital,2017-03-03 00:00:00,,11,f,t,t,t,t,t,174,t,f,,f,f,f,t,281751,,,,,PMF::Divisão de Varrição de Balneário - DVVBA
991,Divisão Operacional Centro/Continente,DVOCc,N,,,,76414,,,SC,,,,Michelle,Gerente de Divisão,A,COMPANHIA MELHORAMENTOS DA CAPITAL,2017-04-03 00:00:00,,11,f,t,t,t,t,f,201,t,f,,f,f,f,t,287641,,,,,PMF::COMCAP::Divisão Operacional Centro/Continente - DVOCc
992,Divisão Noturna,DVNOT,N,,,,76414,,,SC,,Márcio Ribeiro,Gerente de Divisão,Marcio Ribeiro,Gerente de Divisão,A,COMPANHIA MELHORAMENTOS DA CAPITAL,2017-04-03 00:00:00,,11,f,t,t,t,t,f,201,t,f,,f,f,f,t,287869,,,,,PMF::COMCAP::Divisão Noturna - DVNOT
993,Departamento de Serviços Municipais,DPSM,N,,,,76414,,,SC,,JOÃO PAULO,Gerente,João Paulo C. Vigano,Gerente,A,COMPANHIA MELHORAMENTOS DA CAPITAL,2017-06-08 00:00:00,,11,t,t,t,t,t,f,201,t,f,,f,f,f,t,294716,,,,,PMF::COMCAP::Departamento de Serviços Municipais - DPSM
994,Divisão de Apoio Operacional,DVAOP,N,,,,76414,,,SC,,,,Aristides (Tide),Gerente,A,COMPANHIA MELHORAMENTOS DA CAPITAL,2017-06-08 00:00:00,,11,f,t,t,t,t,f,174,f,f,,f,f,f,t,294716,,,,,PMF::Divisão de Apoio Operacional - DVAOP
995,Divisão de Apoio Operacional,DVAOP,N,,,,76414,,,SC,,,,Aristedes G. Oliveira,Gerente,A,,2017-06-08 00:00:00,,11,f,t,t,t,t,f,201,t,f,,f,f,f,t,294716,,,,,PMF::COMCAP::Divisão de Apoio Operacional - DVAOP
996,PMF::Companhia Melhoramentos da Capital,COMCAP ouvi interna,N,,,,76414,,,SC,mariogarcezf@gmail.com,,,,,A,,,,11,t,t,t,t,t,t,174,f,f,,f,f,t,t,296402,,,,,PMF::PMF::Companhia Melhoramentos da Capital - COMCAP ouvi interna
997,Batalhão de Comando e Serviços,BCSv,N,Rua Almirante Lamego nº 381,,Centro,76414,48-32519637         ,,SC,bcsvouvidoria@cbm.sc.gov.br,,,,,A,,,,,f,t,t,t,t,f,1089,t,f,,f,f,f,t,494579,,,,,SC::OGE::CBM/SC::Sec.Ouv.CBMSC::Batalhão de Comando e Serviços - BCSv
998,Guarnição Especial de Imbituba - 2ª CIA Garopaba,GEIB2C,N,Rua Francisco Pacheco de Souza,666,Centro,76490,48-36654566         ,88495000,SC,geib2couv@pm.sc.gov.br,Alan Souza Consedey Bittencourt,2º Tenente,Alan Souza Consedey Bittencourt,Ouvidor Setorial,I,,,,,f,t,t,t,t,t,661,t,f,,f,t,f,t,548697,,,,,SC::OGE::CONIN-PM::8RPM Tubarão::GEIB::Guarnição Especial de Imbituba - 2ª CIA Garopaba - GEIB2C
999,5º Batalhão - PM - 2ª Cia - 4º Pelotão - Jaguaruna,5B2C4P,N,Rua Bertolino José da Silva,47,Cristo Rei,77089,48-36319689         ,88715000,SC,5bp2c4pouv@pm.sc.gov.br,Darvi Antonio Savi Neto,Capitão,Darvi Anotinio Savi Neto,Ouvidor Setorial,A,,,,,f,t,t,t,t,t,657,t,f,,f,f,f,t,312439,,,,,SC::OGE::CONIN-PM::8RPM Tubarão::5º Batalhão - PM - 2ª Cia - 4º Pelotão - Jaguaruna - 5B2C4P
1000,1º Batalhão Polícia Militar Ambiental - CAPITAL,1º BPMA - CAPITAL,N,Rua Capitão Euclides de Castro, 1000,,Coqueiros,76414,(48)3665-4906       ,88080-01,SC,pmacapitalscmt@pm.sc.gov.br,Major Marledo Egídio Costa,Ouvidor,Major Marledo Egídio Costa,Ouvidor,A,Comando Geral da PMSC,2018-02-23 00:00:00,,,t,t,t,t,t,t,91,t,f,,f,f,f,t,328491,,,,,SC::OGE::CONIN-PM::CPMA Fpolis::1º Batalhão Polícia Militar Ambiental - CAPITAL - 1º BPMA - CAPITAL
1001,2º Batalhão Polícia Militar Ambiental - CHAPECÓ,2º BPMA- CHAPECÓ,N,Avenida Fernando Machado, 1870,,São Cristovão,76066,(49)3321-0149       ,89803-00,SC,pmachapecoscmt@pm.sc.gov.br,Major Paulo Ramos,Ouvidor,Major Paulo Ramos,Ouvidor,A,Comando Geral da PMSC,2018-02-23 00:00:00,,,t,t,t,t,t,t,91,t,f,,f,f,f,t,328491,,,,,SC::OGE::CONIN-PM::CPMA Fpolis::2º Batalhão Polícia Militar Ambiental - CHAPECÓ - 2º BPMA- CHAPECÓ
1002,1º Batalhão Polícia Militar Ambiental 1ª CIA - 2º Pelotão Tijucas,1º BPMA - 1ª CIA - 2º Pelotão -Tijucas,N,Rua Coronel Conceição, 870,,Centro,79006,(48)3665-5607       ,88200000,SC,pmatijucascmt@pm.sc.gov.br,2º Tenente Charles Wilson de Souza,Ouvidor,2º Tenente Charles Wilson de Souza,Ouvidor,I,Comando Geral da PMSC,2018-02-23 00:00:00,,,f,t,t,t,t,f,1000,t,f,,f,t,f,t,413693,,,,,SC::OGE::CONIN-PM::CPMA Fpolis::1º BPMA - CAPITAL::1º Batalhão Polícia Militar Ambiental 1ª CIA - 2º Pelotão Tijucas - 1º BPMA - 1ª CIA - 2º Pelotão -Tijucas
1003,2º Batalhão Polícia Militar Ambiental 3ª CIA - 1º Pelotão - 2º Grupo Porto União,2º BPMA - 3ª CIA - 1º Pelotão - 2º Gp - Porto Uniã,N,Rua Nilo Peçanha, 1435,,São Pedro,78085,(47)3627-4249       ,89400000,SC,pmaportouniaop3@pm.sc.gov.br,Cb PM Valdemar Ricardo Pereira,Ouvidor,Cb PM Valdemar Ricardo Pereira,Ouvidor,A,Comando Geral da PMSC,2018-02-23 00:00:00,,,f,t,t,t,t,f,1001,t,f,,f,f,f,t,328491,,,,,SC::OGE::CONIN-PM::CPMA Fpolis::2º BPMA- CHAPECÓ::2º Batalhão Polícia Militar Ambiental 3ª CIA - 1º Pelotão - 2º Grupo Porto União - 2º BPMA - 3ª CIA - 1º Pelotão - 2º Gp - Porto Uniã
1004,12ª Região de Polícia Militar - Jaraguá do Sul - 12RPM JGS,12RPM,N,Rua Gustavo Hagedorn, 880,,Nova Brasília,77097,(47) 3276-9173      ,89252265,SC,12rpmcorreg@pm.sc.gov.br,Arlene Sousa da Silva Villela,Tenente,Arlene Sousa da Silva Villela,Ouvidor,A,,2017-11-30 00:00:00,,,f,t,t,t,t,f,578,t,f,,f,f,f,t,337933,,,,,SC::OGE::CONIN-PM::12ª Região de Polícia Militar - Jaraguá do Sul - 12RPM JGS - 12RPM
1005,Gabinete do Presidente,GABP - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4170        ,88020060,SC,gabinete@ima.sc.gov.br,Alexandre Waltrick Rates,Presidente,Tatiani Alves Angelina,Ouvidora,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gabinete do Presidente - GABP - IMA
1006,Procuradoria Jurídica,PROJUR - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4160        ,88020060,SC,projur@ima.sc.gov.br,João Gabriel Rezende Correa Pimenta,,Eduardo da Rosa Carioni,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Procuradoria Jurídica - PROJUR - IMA
1007,Diretoria de Administração,DIAD - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4180        ,88020060,SC,dick@ima.sc.gov.br,Andre Adriano Dick,,Andre Adriano Dick,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Diretoria de Administração - DIAD - IMA
1008,Diretoria de Controle e Passivos Ambientais,DCPA - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4150        ,88020060,SC,marcosoar@ima.sc.gov.br,Marco Aurélio Soar,,Marco Aurélio Soar,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Diretoria de Controle e Passivos Ambientais - DCPA - IMA
1009,Diretoria de Licenciamento Ambiental,DILIC - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4148        ,88020060,SC,ivana@ima.sc.gov.br,Ivana Becker,,Ivana Becker,Ouvidora,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Diretoria de Licenciamento Ambiental - DILIC - IMA
1010,Diretoria de Biodiversidades e Florestas,DIBI - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.6756        ,88020060,SC,rogeriorodrigues@ima.sc.gov.br,Rogerio Rodrigues,,Rogerio Rodrigues,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Diretoria de Biodiversidades e Florestas - DIBI - IMA
1011,Gerência de Administração, Finanças e Contabilidade,GEAFC - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.6735        ,88020060,SC,carvalho@ima.sc.gov.br,Claudio Carvalho,,Claudio Carvalho,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Administração, Finanças e Contabilidade - GEAFC - IMA
1012,Gerência de Gestão de Pessoas,GEPES - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.6741        ,88020060,SC,gepes@ima.sc.gov.br,Rosana Magali Goularte,,Rosana Magali Goularte,Ouvidora,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Gestão de Pessoas - GEPES - IMA
1013,Gerência de Apoio Operacional,GEAPO - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.6775        ,88020060,SC,walmor@ima.sc.gov.br,Walmor Batista Jeronimo Junior,,Walmor Batista Jeronimo Junior,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Apoio Operacional - GEAPO - IMA
1014,Gerência de Tecnologia da Informação,GETIN - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4121        ,88020060,SC,getin@ima.sc.gov.br,Djoni Antonio da Silva,,Djoni Antonio da Silva,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Tecnologia da Informação - GETIN - IMA
1015,Gerência de Planejamento e Avaliação,GEPLA - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4168        ,88020060,SC,marcelobohrer@ima.sc.gov.br,Marcelo Bohrer,,Marcelo Bohrer,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Planejamento e Avaliação - GEPLA - IMA
1016,Gerência de Laboratório e Medições Ambientais,GELMA - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.6751        ,88020060,SC,oscarfilho@ima.sc.gov.br,Oscar João Vasques Filho,,Oscar João Vasques Filho,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Laboratório e Medições Ambientais - GELMA - IMA
1017,Gerência de Gestão de Informações Ambientais e Geoprocessamento,GERIN - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4130        ,88020060,SC,diegosilva@ima.sc.gov.br,Diego Hemkemeier Silva,,Diego Hemkemeier Silva,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Gestão de Informações Ambientais e Geoprocessamento - GERIN - IMA
1018,Gerência de Licenciamento Urbano e Industrial,GELUR - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4129        ,88020060,SC,leonardosanthiago@ima.sc.gov.br,Leonardo Santhiago,,Leonardo Santhiago,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Licenciamento Urbano e Industrial - GELUR - IMA
1019,Gerência de Emergências e Passivos Ambientais,GEPAS - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4152        ,88020060,SC,carlos@ima.sc.gov.br,Carlos Eduardo Rocha,,Carlos Eduardo Rocha,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Emergências e Passivos Ambientais - GEPAS - IMA
1020,Gerência de Licenciamento de Recursos Hídricos,GELRH - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4135        ,88020060,SC,elenirarruda@ima.sc.gov.br,Elenir Ribeiro de Arruda,,Elenir Ribeiro de Arruda,Ouvidora,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Licenciamento de Recursos Hídricos - GELRH - IMA
1021,Gerência de Licenciamento de Infraestrutura,GEINF - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4186        ,88020060,SC,biancaranzi@ima.sc.gov.br,Bianca Damo Ranzi,,Bianca Damo Ranzi,Ouvidora,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Licenciamento de Infraestrutura - GEINF - IMA
1022,Gerência de Gestão de Processos Ambientais,GEPAM - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4141        ,88020060,SC,fabiodasilva@ima.sc.gov.br,Fábio Castagna da Silva,,Fábio Castagna da Silva,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Gestão de Processos Ambientais - GEPAM - IMA
1023,Gerência de Gestão Ambiental Rural e Florestal,GEFLORA - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4130        ,88020060,SC,gabrielabrasil@ima.sc.gov.br,Gabriela Brasil dos Anjos,,Gabriela Brasil dos Anjos,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Gestão Ambiental Rural e Florestal - GEFLORA - IMA
1024,Gerência de Fiscalização, Emergências e Passivos Ambientais,GEFIS - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.4196        ,88020060,SC,evandro@ima.sc.gov.br,Evandro Alves Machado,,Evandro Alves Machado,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Fiscalização, Emergências e Passivos Ambientais - GEFIS - IMA
1025,Gerência de Biodiversidades e Florestas,GEBIO - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.6752        ,88020060,SC,shigueko@ima.sc.gov.br,Shigueko Terezinha Ishiy,,Shigueko Terezinha Ishiy,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Biodiversidades e Florestas - GEBIO - IMA
1026,Gerência de Bionegócios,GEBIN - IMA,N,Rua Artista Bittencourt, 30,,Centro,76414,48 3665.6756        ,88020060,SC,fernandolunelli@ima.sc.gov.br,Fernando Gean Lunelli,,Fernando Gean Lunelli,Ouvidor,A,,2018-06-18 00:00:00,,,f,t,t,t,t,f,75,t,f,,f,f,f,t,604974,,,,,SC::OGE::IMA::Gerência de Bionegócios - GEBIN - IMA
